ID,Country,NACE_label,Org. type,NACE_section_label,Argument_Type,Argument_Label
7676,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
3886,Germany,individual,Individual,Unknown,1_argument,Scientific arguments
9152,Germany,individual,Individual,Unknown,1_argument,Scientific arguments
4334,Japan,Information service activities,Industry or trade association,Information and communication,1_argument,Scientific arguments
8232,Belgium,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
8627,Germany,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
7110,Japan,"Manufacture of computer, electronic and optical products",Company,Manufacturing,1_argument,Scientific arguments
6918,France,Repair of computers and personal and household goods,Company,Other service activities,1_argument,Scientific arguments
7790,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
6051,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
7418,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
6048,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
3916,Romania,Manufacture of chemicals and chemical products,National Authority,Manufacturing,1_argument,Scientific arguments
7161,United States of America,unknown,Individual,Unknown,1_argument,Scientific arguments
6141,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
7537,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
7318,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
7475,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
9427,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
7336,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
8603,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
9041,Ireland,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
8497,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
7474,Italy,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,1_argument,Scientific arguments
8243,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
8457,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,1_argument,Scientific arguments
8650,Brazil,individual,Individual,Unknown,1_argument,Scientific arguments
8241,Germany,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
7412,Ireland,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
8249,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
8873,Germany,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Company,Manufacturing,1_argument,Scientific arguments
9164,United States of America,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
6900,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
4058,Germany,Land transport and transport via pipelines,Company,Transportation and storage,1_argument,Scientific arguments
7576,Ireland,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
8299,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
8716,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
7424,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
9011,Austria,Administrative and support service activities,Company,Administrative and support service activities,1_argument,Scientific arguments
9065,Austria,"Office administrative, office support and other business support activities",Company,Administrative and support service activities,1_argument,Scientific arguments
8480,Austria,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,1_argument,Scientific arguments
9210,Belgium,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
9387,Belgium,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
9216,Belgium,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
9224,Belgium,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
9233,Belgium,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
9245,Belgium,Manufacture of rubber and plastic products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
3931,Germany,Manufacture of food products,Company,Manufacturing,1_argument,Scientific arguments
8718,France,Manufacture of coke and refined petroleum products,Company,Manufacturing,1_argument,Scientific arguments
4346,United States of America,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,1_argument,Scientific arguments
8632,Belgium,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
6730,China,Manufacturing,Company,Manufacturing,1_argument,Scientific arguments
6681,China,Manufacturing,Company,Manufacturing,1_argument,Scientific arguments
6627,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
7674,Poland,Repair of computers and personal and household goods,Company,Other service activities,1_argument,Scientific arguments
6899,Italy,Repair of computers and personal and household goods,Company,Other service activities,1_argument,Scientific arguments
4528,France,Manufacture of machinery and equipment n.e.c.,Industry or trade association,Manufacturing,1_argument,Scientific arguments
6779,Japan,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
7111,Poland,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
6548,United Kingdom,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
6913,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,1_argument,Scientific arguments
4092,Austria,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
6322,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
8369,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,1_argument,Scientific arguments
7914,Germany,"Computer programming, consultancy and related activities",Company,Information and communication,1_argument,Scientific arguments
8100,United States of America,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
6630,Germany,Manufacture of machinery and equipment n.e.c.,Company,Manufacturing,1_argument,Scientific arguments
8726,France,Manufacture of machinery and equipment n.e.c.,Industry or trade association,Manufacturing,1_argument,Scientific arguments
8291,France,Manufacture of food products,Company,Manufacturing,1_argument,Scientific arguments
4638,Germany,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
4309,Italy,Manufacture of rubber and plastic products,Company,Manufacturing,1_argument,Scientific arguments
8045,United States of America,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
7699,United States of America,unknown,Industry or trade association,Unknown,1_argument,Scientific arguments
6772,Germany,Manufacture of chemicals and chemical products,Academic institution,Manufacturing,1_argument,Scientific arguments
6771,Germany,Manufacture of chemicals and chemical products,Industry or trade association,Manufacturing,1_argument,Scientific arguments
7627,Germany,"Manufacture of computer, electronic and optical products",Company,Manufacturing,1_argument,Scientific arguments
7003,United Kingdom,"Manufacture of computer, electronic and optical products",Company,Manufacturing,1_argument,Scientific arguments
7300,Germany,Manufacture of basic metals,Company,Manufacturing,1_argument,Scientific arguments
9466,Italy,individual,Individual,Unknown,1_argument,Scientific arguments
6209,Germany,Manufacture of chemicals and chemical products,Company,Manufacturing,1_argument,Scientific arguments
